Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2012,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.95
2013,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.87
2014,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.74
2015,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.46
2016,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.41
2017,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.44
2018,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.33
2019,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.32
2020,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.3
2021,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.29
2022,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.27
2023,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y0T14,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.18
2000,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,6.2
2001,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,5.6
2002,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,5.2
2003,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,4.7
2004,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,4.4
2005,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,4.0
2006,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,3.8
2007,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,3.5
2008,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,3.3
2009,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,3.1
2010,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,2.8
2011,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,2.6
2012,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,2.3
2013,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,2.1
2014,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,2.0
2015,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.7
2016,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T24,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.4
